product_id,title,product_description,rating,ratings_count,initial_price,discount,currency,delivery_options,product_details,seller_name,category,total_amount_to_be_paid
18903330,Levis,Women Blue Skinny Fit High-Rise Stretchable Jeans,4.4,235,3299,20.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Dark shade,  no fade blue jeans   Skinny fit,  high-rise   Clean look   Stretchable   5 pocket   Length: regular  "",""material_and_care"":""87% Cotton, 11% Polyester, 2% Elastane. Machine-wash"",""size_and_fit"":"".  Fit: Skinny Fit .  Stretchable .  The model (height 5'8) is wearing a size 28""}",Lev███tra███ In█████████td,jeans,2639.2
18973740,Levis,Men Blue 512 Slim Tapered Fit Mid Rise Stretchable Jeans,4.3,340,4099,57.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Dark shade, no fade blue jeans512 Slim Tapered fit, mid-riseClean lookStretchable5 pocketLength: regular"",""material_and_care"":""49% Cotton, 31% Viscose, 19% Polyester &amp; 1% Elastane. Machine-wash"",""size_and_fit"":""Fit: 512 Slim Tapered Fit. Stretchable. Size worn by the model: 32. Waist: 32\"". Hips: 38\"". Height: 6'1\"". ""}",Vis███ St███,jeans,1762.5700000000002
18953840,KETCH,Men Grey Slim Fit Heavy Fade Stretchable Jeans,3.2,24,1899,68.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Medium shade,  heavy fade grey jeans   Slim fit,  mid-rise   Clean look   Stretchable   5 pocket   Length: regular  "",""material_and_care"":""97% Cotton 2.5% Polyester 0.5% Spendex Machine wash"",""size_and_fit"":"".  Fit: Slim Fit .  Stretchable .  The model (height 6') is wearing a size 32""}",Sup███om ███,jeans,607.6799999999998
18969982,Allen Solly Junior,Boys Slim Fit Heavy Fade Stretchable Jeans,4.2,6,1799,35.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Light shade, heavy fade blue jeansSlim fit, mid-riseClean lookStretchable4 pocketsLength: regular"",""material_and_care"":""98% cotton and 2% spandex. Machine wash"",""size_and_fit"":""Fit: Slim Fit. Stretchable""}",Wes███ry ███din█████████d_M██████,jeans,1169.35
18953870,KETCH,Men Charcoal Tapered Fit Light Fade Stretchable Jeans,3.8,85,1749,62.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Dark shade, light fade charcoal jeansTapered fit, mid-riseClean lookStretchable5 pocketLength: regular"",""material_and_care"":""97% Cotton 2.5% Polyester 0.5% Spendex. Machine wash"",""size_and_fit"":"".  Fit: Tapered Fit .  Stretchable .  The model (height 6') is wearing a size 32""}",Sup███om ███,jeans,664.6200000000001
19017664,Allen Solly Sport,Men Navy Blue Slim Fit Light Fade Jeans,3.9,8,3299,40.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Dark shade, light fade navy blue jeans   Slim fit, mid-rise   Clean look   Stretchable   Na pocket   Length: regular  "",""material_and_care"":""97% Cotton, 2% Polyester and 1% Elastane. Machine Wash"",""size_and_fit"":""Fit: Slim Fit. stretchable. The model (height 6') is wearing a size 32""}",Wes███ry ███din█████████d_M██████,jeans,1979.3999999999999
18925586,KETCH,Men Charcoal Skinny Fit Mildly Distressed Stretchable Jeans,3.6,15,1749,62.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Dark shade, Light fade charcoal jeansSkinny fit, mid-riseMildly distressedStretchable5 pocketLength: regular"",""material_and_care"":""97% Cotton 2.5%Polyester 0.5% Spendex Machine wash"",""size_and_fit"":"".  Fit: Skinny Fit .  Stretchable .  The model (height 6') is wearing a size 32""}",S &███Mar███ing███,jeans,664.6200000000001
18734066,Flying Machine,Men Blue Micheal Slim Fit Mid-Rise Light Fade Stretchable Jeans,4.1,26,2699,61.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Medium shade,  light fade blue jeans   Slim fit,  mid-rise   Brand Fit: micheal   Clean look   Stretchable   5 pocket   Length: regular  "",""material_and_care"":""98.5% cotton, 1.5% elastane. Machine wash"",""size_and_fit"":""Brand Fit: Micheal .  Fit: Slim Fit .  Stretchable .  The model (height 6') is wearing a size 32""}",ARV███ LI███TYL█████████LIM██████,jeans,1052.6100000000001
18993370,Blackberrys,Men Navy Blue Slim Fit Stretchable Jeans,4.3,29,3295,40.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Dark shade,  no fade navy blue jeans   Slim fit,  mid-rise   Brand Fit: buff fit   Clean look   Stretchable   5 pocket   Length: regular  "",""material_and_care"":""80% Cotton, 18% Polyester, 2%Elastane. Machine wash"",""size_and_fit"":""Brand Fit: Buff Fit .  Fit: Slim Fit .  Stretchable. Size worn by the model: 32. Waist: 31\"". Hips: 36.5\"". Height: 6'. ""}",Fla███tar███mme██████,jeans,1977.0
15190770,AMERICAN EAGLE OUTFITTERS,Women Blue Slim Fit High-Rise Light Fade Jeans,4.0,6,3999,60.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Light shade,  light fade blue jeans   Slim fit,  high-rise   Clean look   Non stretchable   4 pocket   Length: cropped  "",""material_and_care"":""Cotton .  Machine wash"",""size_and_fit"":"".  Fit: Slim Fit .  Non Stretchable .  The model (height 5'8) is wearing a size 28""}",Wes███ry ███din█████████d_M██████,jeans,1599.6
22203852,Cantabil,Men Low Rise Clean Look Light Fade Stretchable Cotton Jeans,0.0,0,3999,66.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Dark shade, no fade grey jeansRegular fit, low -riseClean lookNon stretchable5 pocketLength: regular"",""material_and_care"":""Cotton. Machine Wash"",""size_and_fit"":""Fit: Regular Fit. Non Stretchable. The model (height 6') is wearing a size 32""}",Can███il ███ail█████████mit███,jeans,1359.6599999999999
22005330,H&M,Women Slim Regular Ankle Jeans,3.8,5,2999,56.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""5-pocket, ankle-length jeans in slightly stretchy cotton denim with a regular waist, button fly and slim legs."",""material_and_care"":""99% Cotton, 1% Elastane.        Machine Wash"",""size_and_fit"":""The model (height 5'8'') is wearing a size 26""}",H &███Hen███ & █████████eta█████████████████████,jeans,1319.56
22203876,Cantabil,Men Cotton Heavy Fade Stretchable Jeans,0.0,0,3999,66.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Light shade,  heavy fade grey jeans   Regular fit,  mid-rise   Clean look   Stretchable   5 pocket   Length: regular   Comes with a belt  "",""material_and_care"":""Cotton. Machine Wash"",""size_and_fit"":""Fit: Regular Fit. The model (height 6') is wearing a size 32""}",Can███il ███ail█████████mit███,jeans,1359.6599999999999
15067844,Flying Machine,Men Blue Jackson Skinny Fit Low-Rise Heavy Fade Printed Stretchable Jeans,4.1,69,2399,50.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Medium shade,  heavy fade blue jeans   Skinny fit,  low-rise   Brand Fit: jackson   Clean look   Stretchable   Printed   5 pocket   Length: regular  "",""material_and_care"":""99% cotton, 1% spandex // Jackson Skinny. Machine wash"",""size_and_fit"":""Brand Fit: Jackson .  Fit: Skinny Fit .  Stretchable .  The model (height 6') is wearing a size 32""}",Ret███Net███,jeans,1199.5
19059688,Flying Machine,Men Blue Slim Fit Light Fade Stretchable Jeans,3.7,72,2999,55.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Dark shade, light fade blue jeansSlim fit, mid-riseClean lookStretchable5 pocketsLength: regular"",""material_and_care"":""67% cotton, 27% polyester, 3% viscose and 3% spandex. Machine wash cold, wash dark colors separately"",""size_and_fit"":""Fit: Slim Fit. Stretchable. The model (height 6') is wearing a size 32""}",ARV███ LI███TYL█████████LIM██████,jeans,1349.55
18960434,Lee,Men Blue Bruce Skinny Fit Light Fade Stretchable Jeans,4.4,34,3999,55.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Dark shade,  light fade blue jeans   Skinny fit,  mid-rise   Brand Fit: bruce   Clean look   Stretchable   5 pocket   Length: regular  "",""material_and_care"":""Machine Wash. Cotton. "",""size_and_fit"":""Brand Fit: Bruce .  Fit: Skinny Fit .  Stretchable .  The model (height 6') is wearing a size 32""}",PRA███RET███,jeans,1799.5499999999997
18925582,KETCH,Men Blue Bootcut Mildly Distressed Heavy Fade Stretchable Jeans,2.9,11,1999,62.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Medium shade,  heavy fade blue jeans   Bootcut,  mid-rise   Mildly distressed   Stretchable   5 pocket   Length: regular  "",""material_and_care"":""97% Cotton 2.5%Polyester 0.5% Spendex Machine wash"",""size_and_fit"":"".  Fit: Bootcut .  Stretchable .  The model (height 6') is wearing a size 32""}",Sup███om ███,jeans,759.6200000000001
18973952,Levis,Men Blue 517 Slim Fit Mid-Rise Stretchable Jeans,4.1,329,3499,48.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Dark shade,  no fade blue jeans   Slim fit,  mid-rise   Clean look   Stretchable   5 pocket   Length: regular  "",""material_and_care"":""83% cotton, 16% polyester, 1% elastane. Machine-wash"",""size_and_fit"":""Fit: Slim Fit. Stretchable. The model (height 6') is wearing a size 32""}",Vis███ St███,jeans,1819.48
18973778,Levis,Men Blue 517 Slim Bootcut Fit Light Fade Stretchable Jeans,3.7,61,4399,51.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Blue 517 Bootcut Fit Light Fade Jeans, 5 pockets"",""material_and_care"":""74% Cotton, 24% Polyester, 2% Elastane,. Machine-wash"",""size_and_fit"":"".  Fit: Slim Fit .  Stretchable .  The model (height 6') is wearing a size 32""}",Lev███tra███ In█████████td,jeans,2155.5099999999998
18689340,Flying Machine,Women Black Wide Leg High-Rise Light Fade Cropped Jeans,4.3,36,2349,42.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Dark shade, light fade black jeansWide leg, High-riseClean lookNon stretchableRaw hem5 pocketLength: Cropped"",""material_and_care"":""100% Cotton. Machine Wash"",""size_and_fit"":""Fit: Wide Leg. Non Stretchable. The model (height 5'8) is wearing a size 28""}",ARV███ LI███TYL█████████LIM██████,jeans,1362.42
18708638,Dennis Lingo,Men Black Slim Fit Low Distress Light Fade Stretchable Jeans,3.4,13,3199,73.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Dark shade,  light fade black jeans   Slim fit,  mid-rise   Low distress   Stretchable   5 pocket   Length: regular  "",""material_and_care"":""80.7% Cotton, 18% Poly, 1.3% Spandex. MACHINE WASH. DO NOT BLEACH. TUMBLE DRY LOW. WARM IRON. WASH DARK COLORS SEPARATELY"",""size_and_fit"":"".  Fit: Slim Fit .  Stretchable .  The model (height 6') is wearing a size 32""}",Men███Bra███Tec█████████ Pr███████████████,jeans,863.73
18734000,Flying Machine,Men Blue Michael Slim Tapered Fit Heavy Fade Stretchable Jeans,3.7,72,2699,61.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Light shade,  heavy fade blue jeans   Slim fit,  mid-rise   Brand Fit: micheal   Clean look   Stretchable   Length: regular  "",""material_and_care"":""75% cotton, 23% polyester, 2% elastane&nbsp;. Machine wash"",""size_and_fit"":""Brand Fit: Michael. Fit: Slim Tapered Fit. Stretchable. The model (height 6') is wearing a size 32""}",ARV███ LI███TYL█████████LIM██████,jeans,1052.6100000000001
18973790,Levis,Men Blue 512 Slim Tapered Fit Heavy Fade Jeans,4.3,54,5599,50.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Dark shade, heavy fade blue jeansSlim fit, mid-riseClean lookStretchable5 pocketsLength: regular"",""material_and_care"":""74% Cotton, 13% Polyester, 11% Hemp, 2% Elastane. Machine-wash. "",""size_and_fit"":""Brand fit:nbsp;512 Slim Taperednbsp;. Fit: Slim Fit. Stretchable. Size worn by the model: 32. Waist: 33\"". Hips: 37.5\"". Height: 6'. ""}",Lev███tra███ In█████████td,jeans,2799.5
21184968,HERE&NOW,Women Flared Heavy Fade Stretchable Jeans,4.6,111,2399,68.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Medium shade, heavy fade blue jeansFlared, mid-riseClean lookStretchable5 pocketLength: regular"",""material_and_care"":""82% Cotton 16.5% Polyester 1.5% Elastane. Machine wash"",""size_and_fit"":""Flared Fit. Stretchable.  Size worn by the model:28.  Waist 29\"".  Hips 38\"".  Height 5'8\"". ""}",Omn███ch ███ail███,jeans,767.6799999999998
18734380,Flying Machine,Men Black Slim Tapered Micheal Fit Stretchable Jeans,3.6,12,2599,50.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Dark shade, no fade black jeansSlim fit, mid-riseBrand Fit: michealClean lookStretchable5 pocketsLength: regular"",""material_and_care"":""98.5% cotton, 1.5% spandex. Machine wash cold, wash dark colors separately"",""size_and_fit"":""Brand Fit: Micheal .  Fit: Slim Fit .  Stretchable .  The model (height 6') is wearing a size 32""}",Ret███Net███,jeans,1299.5
18736356,H&M,Women Blue Ripped Boyfriend Low Regular Jeans,3.8,40,2699,25.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""5-pocket jeans in washed cotton denim with hard-worn details. Looser fit with a low waist and crotch, zip fly and button, and tapered legs. The cotton content of the jeans is partly recycled."",""material_and_care"":""100% Cotton"",""size_and_fit"":""5-pocket jeans in washed cotton denim with hard-worn details. Looser fit with a low waist and crotch, zip fly and button, and tapered legs. The cotton content of the jeans is partly recycled.""}",H &███Hen███ & █████████eta█████████████████████,jeans,2024.25
18903148,Levis,Women Blue 711 Skinny Fit Light Fade Stretchable Jeans,4.3,150,3899,20.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Medium shade,  light fade blue jeans   Skinny fit,  mid-rise   Clean look   Stretchable   5 pocket   Length: regular  "",""material_and_care"":""60% Cotton, 23% Viscose, 16% Polyester, 1% Elastane. Machine-wash"",""size_and_fit"":""Fit: Skinny Fit. Stretchable. Size worn by the model: 28. Waist: 24\"". Hips: 34\"". Height: 5'6\"". ""}",Lev███tra███ In█████████td,jeans,3119.2
18734006,Flying Machine,Men Blue Jackson Skinny Fit Low-Rise Heavy Fade Stretchable Jeans,4.3,42,2499,50.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Medium shade, heavy fade blue jeansSkinny fit, low-riseBrand Fit: JacksonClean lookStretchable5 pocketsLength: regular"",""material_and_care"":""99% Cotton, 1% Elastane. Machine wash, cold"",""size_and_fit"":""Brand Fit: Jackson .  Fit: Skinny Fit .  Stretchable .  The model (height 6') is wearing a size 32""}",Ret███Net███,jeans,1249.5
18928362,AMERICAN EAGLE OUTFITTERS,Women Blue Skinny Fit Mildly Distressed Light Fade Jeans,4.1,9,4499,60.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Medium shade,  light fade blue jeans   Skinny fit,  mid-rise   Mildly distressed   Non stretchable   Length: cropped  "",""material_and_care"":""Cotton. Machine wash"",""size_and_fit"":"". Fit: Skinny Fit. Non Stretchable. The model (height 5'8) is wearing a size 26""}",Wes███ry ███din█████████d_M██████,jeans,1799.6
18964420,American Bull,Men Blue Skinny Fit Light Fade Jeans,4.5,2,4299,62.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Light shade, light fade blue jeans   Skinny fit, mid-rise   Clean look   Stretchable   5 pocket   Length: regular  "",""material_and_care"":""COTTON POLY ELASTANE. Machine Wash"",""size_and_fit"":"".  Fit: Skinny Fit .  Stretchable .  The model (height 6') is wearing a size 32""}",Bra███For███es,jeans,1633.62
18734132,Flying Machine,Men Blue Jackson Skinny Fit Low-Rise Heavy Fade Stretchable Jeans,3.6,62,2499,61.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Dark shade,  heavy fade blue jeans   Skinny fit,  low-rise   Brand Fit: jackson   Clean look   Stretchable   5 pocket   Length: regular  "",""material_and_care"":""99% Cotton, 1% Elastane. Machine wash"",""size_and_fit"":""Brand Fit: Micheal .  Fit: Slim Fit .  Stretchable. Size worn by the model: 32. Waist: 32\"". Hips: 40\"". Height: 6'2\"". ""}",ARV███ LI███TYL█████████LIM██████,jeans,974.6100000000001
18973914,Levis,Men Blue 512 Slim Tapered Fit Mid Rise Light Fade Stretchable Jeans,4.4,243,3799,60.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Blue 512 Slim Tapered Fit Mid Rise Light Fade Jeans, 5 pockets"",""material_and_care"":""68% Cotton, 30% Polyester &amp; 2% Elastane. &nbsp;Machine-wash"",""size_and_fit"":"". Fit: 512 Slim Tapered Fit. Stretchable. The model (height 6') is wearing a size 32""}",Lev███tra███ In█████████td,jeans,1519.6
15049188,Roadster,Pink & Black Geometric Printed Basic Smocked Detail Jumpsuit,4.5,50,2099,60.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Pink and black printed basic jumpsuit with gathers ,has a square neck, short sleeves, 1 pocket"",""material_and_care"":""100% Viscose rayon. Machine wash"",""size_and_fit"":"". Size worn by the model: S. Chest: 32\"". Waist: 24\"". Hips: 34\"". Height: 5'5''. ""}",Tru███t C███erc███,jumpsuit,839.6000000000001
19841310,SHOWOFF,Women Solid Straight Red Kurta,4.0,4,1500,60.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Colour: red   Solid   V-neck   Three-quarter,  regular sleeves   Straight shape with regular style   Knee length with straight hem   Knitted and woven regular cotton  "",""material_and_care"":""Cotton-Blend. Machine Wash"",""size_and_fit"":"".  The model (height 5'8) is wearing a size S""}",Unknown seller,kurtas,600.0
17760672,Cayman,Women Blue Ethnic Motifs Printed Kurta,4.0,11,1345,70.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Colour: blue   Ethnic motifs printed   Mandarin collar   Short,  roll-up sleeves   Straight shape with regular style   Calf length with straight hem   Machine weave regular cotton  "",""material_and_care"":""Machine Wash"",""size_and_fit"":"". Size worn by the model: S. Chest: 32.5''. Height: 5'7\"". ""}",Unknown seller,kurtas,403.5000000000001
17656880,Vishudh,Women Blue Thread Work Straight Kurta,4.4,43,1499,43.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Colour: blue   Solid   Mandarin collar   Three-quarter,  puff sleeves   A-line shape with panelled style   Thread work detail   Ankle length with curved hem   Machine weave regular cotton  "",""material_and_care"":""Cotton. Machine Wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",Unknown seller,kurtas,854.4300000000001
22214714,Nehamta,Striped Mandarin Collar Kurta,3.7,10,1227,43.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Colour: black   Striped   Mandarin collar   Three-quarter,  regular sleeves   Straight shape with regular style   Calf length with straight hem   Knitted and woven regular viscose rayon  "",""material_and_care"":""Viscose Rayon. Hand Wash"",""size_and_fit"":"".  The model (height 5'8) is wearing a size S""}",Neh███a,kurtas,699.39
16186258,Vishudh,Women Black Keyhole Neck Kurta,4.2,87,1799,79.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Colour: black   Solid   Keyhole neck   Long,  regular sleeves   Straight shape with regular style   Calf length with straight hem   Machine weave regular polyester  "",""material_and_care"":""67% POLYESTER 33% COTTON Machine wash"",""size_and_fit"":"".  The model (height 5'8) is wearing a size S""}",Fla███tar███mme██████,kurtas,377.78999999999996
22110424,VASTRADO,Ethnic Motifs Printed Mandarin Collar Pure Cotton Short Kurta,5.0,2,1199,55.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Colour: redEthnic motifs printedMandarin collarLong, regular sleevesStraight shape with regular styleAbove knee with curved hemKnitted regular cotton"",""material_and_care"":""Pure Cotton. Machine Wash"",""size_and_fit"":"".  The model (height 6') is wearing a size M""}",CRE███VE ███MEN█████████E L█████████,kurtas,539.55
18637234,House of Pataudi,Women Blue & Silver-Toned Ethnic Motifs Yoke Design Kurta,4.2,85,2499,56.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Colour: blue and silver-toned   Ethnic motifs yoke design   Round neck   Three-quarter,  regular sleeves   Straight shape with regular style   Sequinned detail   Knee length with straight hem   Machine weave regular cotton  "",""material_and_care"":""100% Cotton&nbsp;. Machine wash"",""size_and_fit"":"".  The model (height 5'8) is wearing a size S""}",Unknown seller,kurtas,1099.56
17627254,HERE&NOW,Women Blue Solid Pure Cotton Kurta,3.9,131,1599,70.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Colour: blue   Solid   Mandarin collar   Short,  roll-up sleeves   Straight shape with regular style   Knee length with curved hem   Machine weave regular cotton  "",""material_and_care"":""Pure Cotton&nbsp;. Machine wash"",""size_and_fit"":"". Size worn by the model: S. Chest: 31.5\"". Height: 5'7\"". ""}",Unknown seller,kurtas,479.70000000000005
13562488,KSUT,Women Black & White Geometric Screen Print Mandarin Collar Pure Cotton Straight Kurta,4.3,95,1599,57.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Colour: black & whiteGeometric screen printThree-quarter regular sleevesMandarin collarCalf lengthStraight hemStraight shape with regular styleMachine weave regular cotton"",""material_and_care"":""100% Cotton. Hand-wash"",""size_and_fit"":""The model (height 5'8) is wearing a size S""}",Unknown seller,kurtas,687.57
17644540,Libas,Women Pink & Golden Yoke Design  Kurta,4.2,364,2499,64.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Our pastel pink printed straight fit kurta, crafted in sumptuous Chanderi silk fabric features a mandarin collar and three-quarter sleeves. Adorned with intricate embroidery and handmade fabric button accents, this elegant style is ideal for light festivities."",""material_and_care"":""Gentle Machine Wash"",""size_and_fit"":"". Size worn by the model: S. Chest: 31\"". Height: 5'8\"". ""}",ZIV███ AP███EL █████████IMI██████,kurtas,899.6399999999999
13506804,Ishin,Women Teal Embellished Anarkali Cotton Kurta,4.1,169,5199,54.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Teal embellished anarkali kurta, has a round neck, three-quarter sleeves, and flared hem"",""material_and_care"":""Material: Cotton. Hand Wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Unknown seller,kurtas,2391.54
18637284,House of Pataudi,Women Ethnic Motifs Embroidered Anarkali Jashn Kurta,4.1,34,3999,56.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Colour: red   Ethnic motifs embroidered   Round neck   Three-quarter,  regular sleeves   Anarkali shape with empire style   Sequinned detail   Calf length with flared hem   Machine weave regular viscose rayon  "",""material_and_care"":""100% Viscose Rayon,&nbsp;. Hand-wash"",""size_and_fit"":"".  The model (height 5'8) is wearing a size S""}",Unknown seller,kurtas,1759.56
19574714,Cayman,Women Black Floral Printed Woollen Kurta,4.3,17,5995,50.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Colour: black   Floral printed   Mandarin collar   Long,  regular sleeves   Straight shape with regular style   Calf length with straight hem   Knitted regular woollen  "",""material_and_care"":""Wool. Machine Wash"",""size_and_fit"":"".  The model (height 5'8) is wearing a size S""}",Unknown seller,kurtas,2997.5
19580226,DEVOILER,Men Coffee Brown Solid Kurta,4.7,7,2499,55.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""  Colour: coffee brown   Solid   Mandarin collar   Long,  regular sleeves   Straight shape with regular style   Knee length with straight hem   Machine weave regular silk  "",""material_and_care"":""Silk Blend. Machine Wash"",""size_and_fit"":"".  The model (height 6') is wearing a size M""}",Unknown seller,kurtas,1124.55
19513786,Desi Mix,Women Sea Green Floral Printed Kurta,4.0,11,400,15.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Colour: sea greenFloral printedRound neckThree-quarter, regular sleevesA-line shape with regular styleGotta patti detailKnee length with curved hemKnitted and woven regular cotton"",""material_and_care"":""Cotton. Machine Wash"",""size_and_fit"":"".  The model (height 5'8) is wearing a size S""}",Unknown seller,kurtas,340.0
12509548,Ishin,Women Maroon & Off-White Printed A-Line Kurta with Mirror Work,0.0,0,3899,86.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Maroon and Off-white printed A-line kurta, has a round neck, three-quarter sleeves, and flared hem"",""material_and_care"":""Material: Viscose Rayon.   Hand Wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Men███Bra███Tec█████████ Pr███████████████,kurtas,545.8600000000001
12524816,HERE&NOW,Women Blue & Golden Ethnic Printed Straight Kurta,4.1,937,1199,56.0,INR,"[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Blue, golden and white ethnic printed straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits"",""material_and_care"":""Material: 100% Cotton. Machine Wash"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}",Unknown seller,kurtas,527.56
